ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,Idade,Categoria_Renda,Faixa_Etaria
1944,Outros,Mestrado,São Bernardo,34529.0,Espanhol,1,16,2002,2.0,2.0,23,Baixa,Jovem
1945,Trabalho,Graduação,São Paulo,70792.0,Inglês,2,5,1977,4.0,5.0,48,Alta,Sênior
1946,Estudos,Graduação,São Paulo,63211.0,Inglês,2,31,2008,4.0,5.0,17,Alta,Jovem
1948,Estudos,Graduação,São Paulo,36065.0,Espanhol,1,23,1994,2.0,2.0,31,Média,Adulto
1949,Estudos,Graduação,São Paulo,39898.0,Espanhol,3,7,1980,2.0,2.0,45,Média,Sênior
1950,Trabalho,Doutorado,São Paulo,51141.0,Mandarim,3,88,1966,2.0,3.0,59,Média,Sênior
1951,Viagem,Graduação,São Paulo,56939.0,Inglês,4,17,2002,3.0,4.0,23,Alta,Jovem
1952,Estudos,Graduação,São Paulo,80872.0,Espanhol,1,8,1977,5.0,6.0,48,Alta,Sênior
1953,Estudos,Doutorado,São Bernardo,72570.0,Inglês,2,5,2002,5.0,5.0,23,Alta,Jovem
1954,Viagem,Doutorado,Rio Branco,61798.0,Inglês,2,1,1990,5.0,4.0,35,Alta,Adulto
1955,Estudos,Doutorado,Campinas,76842.0,Mandarim,4,86,1976,5.0,6.0,49,Alta,Sênior
1956,Estudos,Graduação,São Paulo,29478.0,Espanhol,1,15,2002,1.0,1.0,23,Baixa,Jovem
1957,Estudos,Graduação,São Paulo,46998.0,Espanhol,3,13,1982,3.0,3.0,43,Média,Sênior
1959,Estudos,Doutorado,São Bernardo,56551.0,Espanhol e Inglês,3,22,1976,3.0,4.0,49,Alta,Sênior
1960,Trabalho,Mestrado,São Paulo,70053.0,Espanhol e Inglês,3,28,1991,4.0,5.0,34,Alta,Adulto
1961,Viagem,Doutorado,São Paulo,71670.0,Inglês,1,17,1988,4.0,5.0,37,Alta,Adulto
1962,Viagem,Graduação,São Bernardo,44359.0,Espanhol,3,13,2004,2.0,3.0,21,Média,Jovem
1963,Estudos,Graduação,São Paulo,40887.0,Espanhol,1,8,1978,2.0,3.0,47,Média,Sênior
1964,Viagem,Graduação,São Paulo,48877.0,Espanhol,1,13,1992,3.0,3.0,33,Média,Adulto
1965,Viagem,Graduação,São Paulo,74485.0,Inglês,4,56,1973,5.0,5.0,52,Alta,Sênior
1966,Trabalho,Graduação,São Paulo,64474.0,Inglês,4,32,1998,4.0,5.0,27,Alta,Adulto
1967,Trabalho,Graduação,São Paulo,77226.0,Inglês,3,20,1989,5.0,6.0,36,Alta,Adulto
1968,Trabalho,Graduação,São Paulo,72643.0,Inglês,5,16,1975,5.0,5.0,50,Alta,Sênior
1970,Estudos,Graduação,São Paulo,55686.0,Inglês,3,20,1992,2.0,4.0,33,Alta,Adulto
1971,Estudos,Graduação,São Bernardo,39062.0,Espanhol e Inglês,5,21,2009,2.0,2.0,16,Média,Jovem
1972,Trabalho,Graduação,São Paulo,34600.0,Espanhol,3,14,1997,2.0,2.0,28,Baixa,Adulto
1973,Viagem,Graduação,São Paulo,40794.0,Espanhol,4,13,2001,2.0,3.0,24,Média,Jovem
1974,Estudos,Ensino Médio,São Paulo,54690.0,Espanhol,4,15,1997,3.0,4.0,28,Média,Adulto
1975,Viagem,Graduação,Campinas,4428.0,Espanhol,2,16,1995,2.0,1.0,30,Baixa,Adulto
1976,Estudos,Ensino Médio,São Paulo,32632.0,Espanhol,3,17,1989,2.0,2.0,36,Baixa,Adulto
1977,Trabalho,Doutorado,São Paulo,38236.0,Inglês,4,28,1994,2.0,2.0,31,Média,Adulto
1978,Trabalho,Graduação,Campinas,35778.0,Espanhol,1,13,2005,2.0,2.0,20,Média,Jovem
1979,Trabalho,Mestrado,São Bernardo,31385.0,Espanhol,2,9,2010,1.0,2.0,15,Baixa,Jovem
1980,Trabalho,Graduação,São Paulo,24570.0,Espanhol,4,11,2010,1.0,1.0,15,Baixa,Jovem
1981,Trabalho,Doutorado,São Bernardo,25509.0,Inglês,3,2,2000,1.0,1.0,25,Baixa,Jovem
1983,Outros,Mestrado,São Paulo,58646.0,Espanhol,1,16,1988,4.0,4.0,37,Alta,Adulto
1984,Estudos,Graduação,São Paulo,53201.0,Espanhol,1,6,2001,3.0,4.0,24,Média,Jovem
1985,Trabalho,Graduação,São Paulo,21994.0,Espanhol,1,12,1983,1.0,1.0,42,Baixa,Sênior
1986,Viagem,Graduação,São Bernardo,57113.0,Inglês,4,31,2004,3.0,4.0,21,Alta,Jovem
1987,Estudos,Graduação,São Paulo,51373.0,Espanhol,1,8,2017,3.0,3.0,8,Média,Jovem
1988,Viagem,Graduação,São Paulo,23477.0,Espanhol,1,10,2012,1.0,1.0,13,Baixa,Jovem
1989,Estudos,Graduação,São Bernardo,58116.0,Inglês,3,31,1982,3.0,4.0,43,Alta,Sênior
1990,Estudos,Doutorado,São Bernardo,72570.0,Inglês,2,27,1989,5.0,5.0,36,Alta,Adulto
1991,Trabalho,Mestrado,São Paulo,39791.0,Espanhol,3,16,1997,2.0,2.0,28,Média,Adulto
1994,Trabalho,Graduação,São Bernardo,13672.0,Espanhol,2,11,1986,1.0,1.0,39,Baixa,Adulto
1996,Estudos,Graduação,Taubaté,79205.0,Espanhol e Inglês,4,9,2001,5.0,6.0,24,Alta,Jovem
1997,Trabalho,Doutorado,São Paulo,56559.0,Inglês,4,29,2001,2.0,4.0,24,Alta,Jovem
1998,Trabalho,Doutorado,São Paulo,32644.0,Inglês,1,15,1999,1.0,2.0,26,Baixa,Adulto
1999,Estudos,Ensino Médio,São Paulo,67506.0,Inglês,4,11,2006,4.0,5.0,19,Alta,Jovem
2000,Trabalho,Graduação,São Paulo,24206.0,Espanhol,4,10,1996,1.0,1.0,29,Baixa,Adulto
2001,Trabalho,Doutorado,São Paulo,28420.0,Inglês,2,22,1993,1.0,1.0,32,Baixa,Adulto
2002,Trabalho,Graduação,Campinas,23272.0,Espanhol,4,3,1996,2.0,1.0,29,Baixa,Adulto
2003,Viagem,Graduação,São Paulo,33279.0,Espanhol,2,14,1992,2.0,2.0,33,Baixa,Adulto
2004,Trabalho,Mestrado,São Paulo,46423.0,Espanhol,2,13,1998,3.0,3.0,27,Média,Adulto
2005,Trabalho,Graduação,São Bernardo,30368.0,Espanhol e Inglês,4,10,2003,1.0,2.0,22,Baixa,Jovem
2006,Trabalho,Graduação,São Paulo,63684.0,Inglês,4,43,1996,4.0,5.0,29,Alta,Adulto
2007,Viagem,Graduação,São Bernardo,41638.0,Espanhol,2,21,1990,2.0,3.0,35,Média,Adulto
2009,Trabalho,Doutorado,São Paulo,65814.0,Inglês,3,1,1992,4.0,5.0,33,Alta,Adulto
2010,Estudos,Graduação,São Paulo,71964.0,Inglês,4,1,1984,4.0,5.0,41,Alta,Sênior
2011,Estudos,Graduação,São Paulo,39146.0,Espanhol,3,8,2012,1.0,2.0,13,Média,Jovem
2013,Viagem,Ensino Fundamental,São Paulo,34445.0,Espanhol,2,11,2007,2.0,2.0,18,Baixa,Jovem
2014,Trabalho,Graduação,São Paulo,68281.0,Espanhol,3,11,1984,4.0,5.0,41,Alta,Sênior
2015,Estudos,Ensino Médio,São Paulo,37284.0,Espanhol,2,18,2001,2.0,2.0,24,Média,Jovem
2016,Estudos,Graduação,São Paulo,36790.0,Espanhol e Inglês,3,1,2009,2.0,2.0,16,Média,Jovem
2017,Estudos,Graduação,Campinas,27943.0,Espanhol,3,10,1993,1.0,1.0,32,Baixa,Adulto
2018,Trabalho,Graduação,São Paulo,22263.0,Espanhol,2,11,1977,1.0,1.0,48,Baixa,Sênior
2019,Viagem,Graduação,São Paulo,30261.0,Espanhol,2,13,1998,1.0,2.0,27,Baixa,Adulto
2020,Trabalho,Graduação,Taubaté,28587.0,Espanhol,4,11,2004,2.0,1.0,21,Baixa,Jovem
2021,Trabalho,Mestrado,São Paulo,43815.0,Espanhol,3,8,2008,2.0,3.0,17,Média,Jovem
2022,Estudos,Graduação,Campinas,48195.0,Espanhol,1,11,1982,4.0,3.0,43,Média,Sênior
2023,Outros,Mestrado,São Paulo,77027.0,Inglês,4,21,1978,4.0,6.0,47,Alta,Sênior
2024,Trabalho,Doutorado,São Paulo,67786.5,Inglês,3,23,1991,4.0,5.0,34,Alta,Adulto
2025,Viagem,Mestrado,São Paulo,32765.0,Espanhol e Inglês,3,46,2005,2.0,2.0,20,Baixa,Jovem
2026,Estudos,Graduação,São Bernardo,29672.0,Espanhol,4,15,1991,1.0,1.0,34,Baixa,Adulto
2027,Estudos,Graduação,Rio Branco,23272.0,Espanhol e Inglês,4,1,1979,2.0,1.0,46,Baixa,Sênior
2028,Trabalho,Mestrado,São Paulo,49912.0,Inglês,3,24,1975,3.0,3.0,50,Média,Sênior
2029,Estudos,Ensino Médio,São Paulo,7500.0,Espanhol,2,5,2011,1.0,1.0,14,Baixa,Jovem
2030,Trabalho,Doutorado,São Paulo,68117.0,Inglês,4,17,1973,4.0,5.0,52,Alta,Sênior
2031,Trabalho,Graduação,São Paulo,67225.0,Espanhol,4,11,1981,4.0,5.0,44,Alta,Sênior
2032,Estudos,Graduação,São Paulo,17649.0,Espanhol,3,6,2002,1.0,1.0,23,Baixa,Jovem
2033,Viagem,Graduação,Taubaté,55914.0,Inglês,3,42,2001,4.0,4.0,24,Alta,Jovem
2034,Estudos,Graduação,São Paulo,40059.0,Espanhol,2,16,2010,2.0,2.0,15,Média,Jovem
2035,Estudos,Graduação,São Paulo,60905.0,Inglês,2,1,1976,4.0,4.0,49,Alta,Sênior
2036,Viagem,Graduação,São Paulo,75330.0,Inglês,4,8,2003,5.0,6.0,22,Alta,Jovem
2037,Trabalho,Graduação,São Paulo,60689.0,Inglês,4,18,1977,4.0,4.0,48,Alta,Sênior
2038,Viagem,Graduação,São Paulo,38680.0,Espanhol,1,2,2010,2.0,2.0,15,Média,Jovem
2039,Trabalho,Graduação,São Paulo,61416.0,Inglês,2,1,2008,4.0,4.0,17,Alta,Jovem
2040,Estudos,Graduação,Campinas,49767.0,Espanhol,2,7,2017,3.0,3.0,8,Média,Jovem
2041,Estudos,Graduação,São Paulo,83273.0,Espanhol,2,12,1996,5.0,6.0,29,Alta,Adulto
2042,Viagem,Graduação,São Paulo,29009.0,Espanhol e Inglês,2,10,2007,1.0,1.0,18,Baixa,Jovem
2043,Trabalho,Mestrado,São Paulo,45057.0,Espanhol,3,18,2005,3.0,3.0,20,Média,Jovem
2044,Estudos,Graduação,Campinas,37150.0,Espanhol e Inglês,2,9,1997,2.0,2.0,28,Média,Adulto
2045,Viagem,Graduação,São Bernardo,43020.0,Inglês,3,17,1996,2.0,3.0,29,Média,Adulto
2046,Trabalho,Graduação,São Paulo,53154.0,Inglês,3,45,1985,2.0,4.0,40,Média,Adulto
2047,Trabalho,Graduação,São Bernardo,65308.0,Inglês,4,20,1999,4.0,5.0,26,Alta,Adulto
2048,Viagem,Graduação,São Paulo,76467.0,Inglês,4,23,1996,5.0,6.0,29,Alta,Adulto
2049,Estudos,Ensino Médio,São Paulo,81044.0,Inglês,3,1,1973,4.0,6.0,52,Alta,Sênior
2050,Estudos,Graduação,São Paulo,32871.0,Espanhol e Inglês,3,33,1977,2.0,2.0,48,Baixa,Sênior
2051,Estudos,Graduação,São Paulo,55801.0,Inglês,4,11,2001,3.0,4.0,24,Alta,Jovem
2052,Trabalho,Graduação,São Paulo,76320.0,Espanhol,2,10,1985,5.0,6.0,40,Alta,Adulto
2053,Trabalho,Mestrado,Campinas,36927.0,Espanhol,1,7,1981,3.0,2.0,44,Média,Sênior
2054,Estudos,Graduação,São Bernardo,48794.0,Espanhol,4,19,1979,3.0,3.0,46,Média,Sênior
2055,Estudos,Graduação,São Paulo,23478.0,Espanhol,5,3,1991,1.0,1.0,34,Baixa,Adulto
2056,Estudos,Graduação,São Paulo,71128.0,Inglês,3,14,1999,4.0,5.0,26,Alta,Adulto
2057,Viagem,Doutorado,São Paulo,70179.0,Inglês,5,15,2002,4.0,5.0,23,Alta,Jovem
2058,Viagem,Graduação,São Paulo,59462.0,Espanhol,2,1,1976,4.0,4.0,49,Alta,Sênior
2059,Trabalho,Mestrado,São Paulo,52247.25135379061,Inglês,3,39,1995,3.0,1.0,30,Média,Adulto
2060,Trabalho,Graduação,São Paulo,38361.0,Espanhol,1,12,1995,1.0,2.0,30,Média,Adulto
2061,Estudos,Doutorado,São Paulo,52247.25135379061,Inglês,2,28,2007,3.0,1.0,18,Média,Jovem
2062,Trabalho,Doutorado,São Bernardo,70038.0,Inglês,4,3,2008,4.0,5.0,17,Alta,Jovem
2063,Estudos,Graduação,São Paulo,42554.0,Espanhol,2,7,2004,2.0,3.0,21,Média,Jovem
2064,Viagem,Graduação,São Paulo,67445.0,Inglês,3,24,2000,3.0,5.0,25,Alta,Jovem
2065,Estudos,Graduação,São Bernardo,67046.0,Inglês,4,27,1977,4.0,5.0,48,Alta,Sênior
2066,Estudos,Graduação,São Paulo,42192.0,Espanhol e Inglês,1,16,1974,2.0,3.0,51,Média,Sênior
2067,Trabalho,Doutorado,São Paulo,77610.0,Inglês,2,37,1978,5.0,6.0,47,Alta,Sênior
2068,Estudos,Graduação,São Paulo,31163.0,Espanhol,1,5,2010,1.0,2.0,15,Baixa,Jovem
2069,Estudos,Graduação,São Paulo,34350.0,Espanhol,4,14,2005,2.0,2.0,20,Baixa,Jovem
2070,Estudos,Graduação,São Bernardo,54591.0,Inglês,4,44,1975,3.0,4.0,50,Média,Sênior
2071,Viagem,Graduação,São Paulo,71866.0,Inglês,2,5,1982,5.0,5.0,43,Alta,Sênior
2072,Estudos,Graduação,São Paulo,25293.0,Espanhol,1,11,1995,1.0,1.0,30,Baixa,Adulto
2073,Estudos,Doutorado,Campinas,42000.0,Inglês,4,8,2013,2.0,3.0,12,Média,Jovem
2074,Estudos,Graduação,Campinas,67786.5,Inglês,2,1,2009,4.0,5.0,16,Alta,Jovem
2075,Trabalho,Graduação,Campinas,67786.5,Inglês,3,16,1996,4.0,5.0,29,Alta,Adulto
2076,Viagem,Mestrado,São Paulo,27889.0,Espanhol,3,7,2003,1.0,1.0,22,Baixa,Jovem
2077,Estudos,Ensino Fundamental,São Paulo,22123.0,Espanhol,2,4,1986,1.0,1.0,39,Baixa,Adulto
2078,Trabalho,Graduação,Rio Branco,52247.25135379061,Inglês,3,27,1997,3.0,1.0,28,Média,Adulto
2079,Trabalho,Mestrado,São Bernardo,52247.25135379061,Inglês,4,35,1980,3.0,1.0,45,Média,Sênior
2080,Trabalho,Graduação,São Paulo,27803.0,Espanhol e Inglês,3,39,1999,1.0,1.0,26,Baixa,Adulto
2081,Estudos,Graduação,São Paulo,52247.25135379061,Inglês,3,19,1981,3.0,1.0,44,Média,Sênior
2082,Estudos,Graduação,São Paulo,51651.0,Inglês,2,15,1986,3.0,4.0,39,Média,Adulto
2083,Estudos,Graduação,Campinas,72570.0,Espanhol,3,14,2014,5.0,5.0,11,Alta,Jovem
2085,Viagem,Graduação,São Paulo,56796.0,Inglês,1,22,1995,3.0,4.0,30,Alta,Adulto
2087,Estudos,Graduação,São Paulo,79823.0,Espanhol,3,13,1985,5.0,6.0,40,Alta,Adulto
2088,Trabalho,Graduação,São Bernardo,30828.0,Espanhol,4,10,2006,1.0,2.0,19,Baixa,Jovem
2089,Trabalho,Mestrado,São Paulo,34109.0,Espanhol,1,19,1997,2.0,2.0,28,Baixa,Adulto
2090,Outros,Mestrado,São Bernardo,53367.0,Inglês,4,7,2000,3.0,4.0,25,Média,Jovem
2091,Estudos,Ensino Fundamental,Taubaté,22390.0,Espanhol,1,5,1995,2.0,1.0,30,Baixa,Adulto
2092,Trabalho,Graduação,São Paulo,71322.0,Inglês,5,51,2002,4.0,5.0,23,Alta,Jovem
2093,Estudos,Graduação,São Paulo,79146.0,Inglês,4,1,2019,5.0,6.0,6,Alta,Jovem
2094,Outros,Mestrado,São Paulo,49912.0,Espanhol,1,2,1975,3.0,3.0,50,Média,Sênior
2095,Trabalho,Doutorado,São Bernardo,48699.0,Inglês,4,23,1976,3.0,3.0,49,Média,Sênior
2096,Estudos,Graduação,São Paulo,80144.0,Espanhol,4,7,2001,5.0,6.0,24,Alta,Jovem
2097,Estudos,Graduação,São Paulo,54252.0,Inglês,4,50,1982,3.0,4.0,43,Média,Sênior
2098,Trabalho,Mestrado,São Bernardo,81929.0,Inglês,4,20,2002,5.0,6.0,23,Alta,Jovem
2099,Estudos,Graduação,São Paulo,76068.0,Inglês,2,17,2001,5.0,6.0,24,Alta,Jovem
2100,Trabalho,Mestrado,Campinas,53204.0,Espanhol e Inglês,5,24,2002,4.0,4.0,23,Média,Jovem
2101,Trabalho,Doutorado,São Paulo,67911.0,Inglês,4,15,1975,4.0,5.0,50,Alta,Sênior
2102,Estudos,Ensino Médio,São Paulo,14796.0,Espanhol,4,10,2010,1.0,1.0,15,Baixa,Jovem
2103,Trabalho,Doutorado,São Paulo,78128.0,Inglês,3,17,2000,5.0,6.0,25,Alta,Jovem
2104,Viagem,Ensino Fundamental,São Bernardo,23046.0,Inglês,2,41,1998,1.0,1.0,27,Baixa,Adulto
2105,Estudos,Ensino Fundamental,São Paulo,20425.0,Espanhol,3,11,2012,1.0,1.0,13,Baixa,Jovem
2106,Viagem,Mestrado,Campinas,58646.0,Espanhol,3,9,1988,4.0,4.0,37,Alta,Adulto
2107,Trabalho,Graduação,Campinas,72967.0,Espanhol e Inglês,3,7,1996,5.0,5.0,29,Alta,Adulto
2108,Viagem,Mestrado,São Paulo,48150.0,Espanhol,3,12,1975,3.0,3.0,50,Média,Sênior
2109,Trabalho,Graduação,Rio Branco,82332.0,Inglês,5,1,1987,5.0,6.0,38,Alta,Adulto
2110,Estudos,Graduação,São Paulo,58275.0,Inglês,3,43,1981,3.0,4.0,44,Alta,Sênior
2111,Viagem,Doutorado,São Paulo,44953.0,Inglês,4,1,2007,3.0,3.0,18,Média,Jovem
2112,Estudos,Graduação,São Paulo,34587.0,Espanhol,1,4,1979,2.0,2.0,46,Baixa,Sênior
2113,Trabalho,Mestrado,Campinas,43018.0,Espanhol,4,17,2000,2.0,3.0,25,Média,Jovem
2115,Trabalho,Mestrado,São Paulo,66476.0,Inglês,3,16,1995,4.0,5.0,30,Alta,Adulto
2116,Viagem,Ensino Médio,São Paulo,27733.0,Espanhol,2,10,2007,1.0,1.0,18,Baixa,Jovem
2117,Viagem,Doutorado,São Paulo,69805.0,Espanhol e Inglês,3,52,1978,4.0,5.0,47,Alta,Sênior
2118,Outros,Mestrado,São Paulo,72217.0,Espanhol,2,16,1988,4.0,5.0,37,Alta,Adulto
2119,Estudos,Graduação,Campinas,25818.0,Inglês,5,14,1997,1.0,1.0,28,Baixa,Adulto
2120,Trabalho,Mestrado,São Bernardo,37509.0,Inglês,2,29,2002,2.0,2.0,23,Média,Jovem
2121,Estudos,Ensino Médio,São Paulo,25176.0,Espanhol,2,12,2002,1.0,1.0,23,Baixa,Jovem
2122,Viagem,Graduação,Taubaté,43586.0,Espanhol,1,12,2006,3.0,3.0,19,Média,Jovem
2123,Viagem,Ensino Médio,São Paulo,53230.0,Inglês,3,1,1982,3.0,4.0,43,Média,Sênior
2124,Estudos,Graduação,Rio Branco,50116.0,Espanhol,2,13,1983,4.0,3.0,42,Média,Sênior
2126,Viagem,Graduação,São Paulo,61286.0,Inglês,4,50,1992,4.0,4.0,33,Alta,Adulto
2127,Estudos,Doutorado,São Paulo,82333.0,Inglês,5,1,2012,5.0,6.0,13,Alta,Jovem
2128,Trabalho,Doutorado,Campinas,65220.0,Inglês,2,23,1991,4.0,5.0,34,Alta,Adulto
2129,Trabalho,Graduação,São Paulo,33590.0,Espanhol,3,12,2000,2.0,2.0,25,Baixa,Jovem
2130,Estudos,Graduação,São Paulo,31163.0,Espanhol,1,13,2002,1.0,2.0,23,Baixa,Jovem
2131,Outros,Mestrado,São Paulo,72309.0,Inglês,4,10,2002,4.0,5.0,23,Alta,Jovem
2133,Viagem,Ensino Fundamental,São Paulo,16005.0,Espanhol,3,17,2006,1.0,1.0,19,Baixa,Jovem
2135,Trabalho,Graduação,Campinas,58692.0,Inglês,5,20,1991,4.0,4.0,34,Alta,Adulto
2136,Trabalho,Graduação,São Paulo,40590.0,Espanhol,1,11,1995,1.0,3.0,30,Média,Adulto
2137,Estudos,Graduação,São Bernardo,20587.0,Espanhol,2,14,1996,1.0,1.0,29,Baixa,Adulto
2138,Trabalho,Mestrado,São Paulo,62637.0,Inglês,4,10,1980,4.0,4.0,45,Alta,Sênior
2139,Trabalho,Mestrado,Campinas,29435.0,Espanhol,2,10,1992,1.0,1.0,33,Baixa,Adulto
2140,Estudos,Graduação,São Bernardo,23046.0,Espanhol,2,17,2000,1.0,1.0,25,Baixa,Jovem
2141,Trabalho,Graduação,São Paulo,35778.0,Espanhol e Inglês,4,2,1997,2.0,2.0,28,Média,Adulto
2142,Estudos,Graduação,São Bernardo,36997.0,Inglês,1,27,1994,2.0,2.0,31,Média,Adulto
2143,Estudos,Graduação,São Paulo,23539.0,Inglês,5,47,1983,1.0,1.0,42,Baixa,Sênior
2144,Trabalho,Graduação,São Paulo,65333.0,Espanhol,3,7,1999,4.0,5.0,26,Alta,Adulto
2145,Trabalho,Graduação,São Bernardo,78499.0,Espanhol e Inglês,4,25,1983,5.0,6.0,42,Alta,Sênior
2146,Trabalho,Doutorado,São Paulo,23046.0,Inglês,3,17,1997,1.0,1.0,28,Baixa,Adulto
2147,Trabalho,Mestrado,São Paulo,41275.0,Inglês,4,31,1986,2.0,3.0,39,Média,Adulto
2148,Trabalho,Doutorado,São Paulo,67786.5,Inglês,2,1,1999,4.0,5.0,26,Alta,Adulto
2149,Trabalho,Doutorado,São Bernardo,42476.0,Inglês,4,6,1988,2.0,3.0,37,Média,Adulto
2151,Estudos,Graduação,São Paulo,67786.5,Inglês,2,27,1998,4.0,5.0,27,Alta,Adulto
2152,Estudos,Graduação,São Bernardo,17148.0,Espanhol,2,19,2002,1.0,1.0,23,Baixa,Jovem
2153,Trabalho,Graduação,São Bernardo,42476.0,Espanhol,3,10,1995,2.0,3.0,30,Média,Adulto
2154,Trabalho,Mestrado,São Paulo,30560.0,Espanhol,2,3,2002,1.0,2.0,23,Baixa,Jovem
2155,Estudos,Ensino Médio,São Paulo,32146.0,Espanhol,3,11,2009,2.0,2.0,16,Baixa,Jovem
2156,Estudos,Ensino Médio,São Paulo,41713.0,Espanhol e Inglês,4,30,1990,2.0,3.0,35,Média,Adulto
2157,Trabalho,Mestrado,São Paulo,34176.0,Espanhol,4,7,2001,2.0,2.0,24,Baixa,Jovem
2159,Trabalho,Graduação,São Bernardo,59686.0,Inglês,3,42,1991,4.0,4.0,34,Alta,Adulto
2160,Estudos,Doutorado,São Paulo,60896.0,Inglês,1,25,1990,4.0,4.0,35,Alta,Adulto
2161,Estudos,Graduação,São Paulo,62994.0,Inglês,2,15,2006,4.0,4.0,19,Alta,Jovem
2162,Estudos,Graduação,São Paulo,48168.0,Espanhol e Inglês,1,26,1983,3.0,3.0,42,Média,Sênior
2163,Viagem,Ensino Médio,São Bernardo,74859.0,Inglês,3,20,1975,5.0,6.0,50,Alta,Sênior
2164,Estudos,Ensino Fundamental,São Paulo,15253.0,Espanhol e Inglês,3,17,2018,1.0,1.0,7,Baixa,Jovem
2165,Trabalho,Doutorado,Taubaté,31560.0,Inglês,3,1,2000,2.0,2.0,25,Baixa,Jovem
2166,Trabalho,Graduação,São Paulo,72071.0,Inglês,2,29,1980,5.0,5.0,45,Alta,Sênior
2167,Trabalho,Mestrado,São Paulo,79146.0,Espanhol,3,14,2016,5.0,6.0,9,Alta,Jovem
2169,Viagem,Graduação,São Paulo,42476.0,Espanhol,1,7,2007,2.0,3.0,18,Média,Jovem
2170,Estudos,Graduação,São Paulo,67786.5,Inglês,4,13,1991,4.0,5.0,34,Alta,Adulto
2171,Estudos,Ensino Médio,São Paulo,65706.0,Espanhol,1,8,1996,3.0,5.0,29,Alta,Adulto
2172,Trabalho,Graduação,São Paulo,60934.0,Inglês,1,13,2001,4.0,4.0,24,Alta,Jovem
2173,Trabalho,Graduação,Campinas,71965.0,Inglês,5,24,1977,5.0,5.0,48,Alta,Sênior
2174,Viagem,Graduação,São Paulo,65210.0,Espanhol,2,1,1981,4.0,5.0,44,Alta,Sênior
2175,Trabalho,Doutorado,São Bernardo,79146.0,Inglês,4,13,2001,5.0,6.0,24,Alta,Jovem
2176,Trabalho,Mestrado,São Paulo,79146.0,Espanhol,3,8,1993,5.0,6.0,32,Alta,Adulto
2177,Viagem,Doutorado,São Paulo,48432.0,Inglês,4,19,1999,3.0,3.0,26,Média,Adulto
2178,Estudos,Graduação,São Paulo,55085.5,Inglês,3,51,1997,3.0,4.0,28,Alta,Adulto
2179,Viagem,Graduação,São Paulo,35778.0,Espanhol,1,1,1981,2.0,2.0,44,Média,Sênior
2180,Estudos,Graduação,São Paulo,26067.0,Espanhol e Inglês,4,18,2000,1.0,1.0,25,Baixa,Jovem
2181,Trabalho,Doutorado,São Paulo,44325.0,Inglês,2,16,1998,2.0,3.0,27,Média,Adulto
2182,Trabalho,Graduação,São Paulo,42523.0,Espanhol,2,2,1990,1.0,3.0,35,Média,Adulto
2183,Estudos,Ensino Fundamental,São Paulo,26487.0,Espanhol,3,14,2004,1.0,1.0,21,Baixa,Jovem
2184,Viagem,Ensino Médio,São Paulo,53233.0,Inglês,1,15,1983,3.0,4.0,42,Média,Sênior
2185,Viagem,Graduação,Campinas,67716.0,Espanhol,2,14,1986,5.0,5.0,39,Alta,Adulto
2186,Trabalho,Mestrado,Campinas,79146.0,Inglês,2,10,1998,5.0,6.0,27,Alta,Adulto
2188,Viagem,Mestrado,São Bernardo,65487.0,Mandarim,3,80,1983,4.0,5.0,42,Alta,Sênior
2189,Estudos,Ensino Fundamental,São Paulo,25224.0,Espanhol,3,12,1998,1.0,1.0,27,Baixa,Adulto
2191,Viagem,Graduação,Campinas,40851.0,Inglês,1,17,1997,3.0,3.0,28,Média,Adulto
2192,Estudos,Graduação,São Paulo,27469.0,Espanhol,1,10,1973,1.0,1.0,52,Baixa,Sênior
2193,Estudos,Ensino Médio,São Paulo,82347.0,Inglês,3,10,1983,5.0,6.0,42,Alta,Sênior
2194,Trabalho,Graduação,São Paulo,73803.0,Inglês,5,40,1983,5.0,5.0,42,Alta,Sênior
2195,Trabalho,Mestrado,São Paulo,8820.0,Inglês,4,41,1978,1.0,1.0,47,Baixa,Sênior
2196,Estudos,Graduação,São Paulo,43322.0,Espanhol,3,10,2000,2.0,3.0,25,Média,Jovem
2197,Estudos,Graduação,Campinas,55593.0,Inglês,3,11,1999,3.0,4.0,26,Alta,Adulto
2198,Estudos,Graduação,São Paulo,50501.0,Espanhol e Inglês,1,21,1980,3.0,3.0,45,Média,Sênior
2199,Viagem,Graduação,São Paulo,37085.0,Espanhol,2,4,2001,2.0,2.0,24,Média,Jovem
2200,Estudos,Ensino Fundamental,Taubaté,16185.0,Espanhol,3,18,2016,2.0,1.0,9,Baixa,Jovem
2201,Estudos,Graduação,São Paulo,57731.0,Espanhol,2,14,1995,3.0,4.0,30,Alta,Adulto
2202,Trabalho,Doutorado,São Paulo,48432.0,Inglês,4,1,1999,3.0,3.0,26,Média,Adulto
2203,Estudos,Graduação,São Paulo,73807.0,Inglês,3,35,2004,4.0,5.0,21,Alta,Jovem
2204,Trabalho,Graduação,São Bernardo,18929.0,Espanhol,1,9,2016,1.0,1.0,9,Baixa,Jovem
2205,Trabalho,Graduação,Campinas,35893.0,Espanhol,4,10,1994,3.0,2.0,31,Média,Adulto
2206,Trabalho,Graduação,São Paulo,60474.0,Espanhol,3,11,2006,4.0,4.0,19,Alta,Jovem
